Area,Item,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
Egypt,Wheat,65428,51.0,12945.0,21.99
Egypt,Maize,77723,51.0,13991.0,21.55
Egypt,Maize,77723,51.0,13991.0,22.48
Egypt,Potatoes,268531,51.0,13991.0,21.55
Egypt,Potatoes,268531,51.0,13991.0,22.48
Egypt,"Rice, paddy",95296,51.0,13991.0,21.55
Egypt,"Rice, paddy",95296,51.0,13991.0,22.48
Egypt,Sorghum,53034,51.0,13991.0,21.55
Egypt,Sorghum,53034,51.0,13991.0,22.48
Egypt,Soybeans,36186,51.0,13991.0,21.55
Egypt,Soybeans,36186,51.0,13991.0,22.48
Egypt,Sweet potatoes,323485,51.0,13991.0,21.55
Egypt,Sweet potatoes,323485,51.0,13991.0,22.48
Egypt,Wheat,65823,51.0,13991.0,21.55
Egypt,Wheat,65823,51.0,13991.0,22.48
Egypt,Maize,77223,51.0,13653.0,21.44
Egypt,Maize,77223,51.0,13653.0,22.91
Egypt,Potatoes,266276,51.0,13653.0,21.44
Egypt,Potatoes,266276,51.0,13653.0,22.91
Egypt,"Rice, paddy",95865,51.0,13653.0,21.44
Egypt,"Rice, paddy",95865,51.0,13653.0,22.91
Egypt,Sorghum,53777,51.0,13653.0,21.44
Egypt,Sorghum,53777,51.0,13653.0,22.91
Egypt,Soybeans,34767,51.0,13653.0,21.44
Egypt,Soybeans,34767,51.0,13653.0,22.91
Egypt,Sweet potatoes,336781,51.0,13653.0,21.44
Egypt,Sweet potatoes,336781,51.0,13653.0,22.91
Egypt,Wheat,66682,51.0,13653.0,21.44
Egypt,Wheat,66682,51.0,13653.0,22.91
El Salvador,Cassava,158889,1784.0,2524.0,26.06
El Salvador,Maize,21383,1784.0,2524.0,26.06
El Salvador,Plantains and others,111714,1784.0,2524.0,26.06
El Salvador,Potatoes,140000,1784.0,2524.0,26.06
El Salvador,"Rice, paddy",43271,1784.0,2524.0,26.06
El Salvador,Sorghum,12423,1784.0,2524.0,26.06
El Salvador,Soybeans,20000,1784.0,2524.0,26.06
El Salvador,Sweet potatoes,64286,1784.0,2524.0,26.06
El Salvador,Cassava,152762,1784.0,4096.0,26.08
El Salvador,Maize,16448,1784.0,4096.0,26.08
El Salvador,Plantains and others,111786,1784.0,4096.0,26.08
El Salvador,Potatoes,144231,1784.0,4096.0,26.08
El Salvador,"Rice, paddy",37669,1784.0,4096.0,26.08
El Salvador,Sorghum,13228,1784.0,4096.0,26.08
El Salvador,Soybeans,20000,1784.0,4096.0,26.08
El Salvador,Sweet potatoes,62941,1784.0,4096.0,26.08
El Salvador,Cassava,172692,1784.0,3940.77,26.22
El Salvador,Maize,21989,1784.0,3940.77,26.22
El Salvador,Plantains and others,109740,1784.0,3940.77,26.22
El Salvador,Potatoes,144444,1784.0,3940.77,26.22
El Salvador,"Rice, paddy",43561,1784.0,3940.77,26.22
El Salvador,Sorghum,14383,1784.0,3940.77,26.22
El Salvador,Soybeans,26857,1784.0,3940.77,26.22
El Salvador,Sweet potatoes,61333,1784.0,3940.77,26.22
El Salvador,Cassava,200000,1784.0,3785.54,26.12
El Salvador,Maize,20482,1784.0,3785.54,26.12
El Salvador,Plantains and others,106557,1784.0,3785.54,26.12
El Salvador,Potatoes,141509,1784.0,3785.54,26.12
El Salvador,"Rice, paddy",47076,1784.0,3785.54,26.12
El Salvador,Sorghum,15254,1784.0,3785.54,26.12
El Salvador,Soybeans,27143,1784.0,3785.54,26.12
El Salvador,Sweet potatoes,64000,1784.0,3785.54,26.12
El Salvador,Cassava,201298,1784.0,3630.31,26.33
El Salvador,Maize,15245,1784.0,3630.31,26.33
El Salvador,Plantains and others,97402,1784.0,3630.31,26.33
El Salvador,Potatoes,140741,1784.0,3630.31,26.33
El Salvador,"Rice, paddy",43353,1784.0,3630.31,26.33
El Salvador,Sorghum,14961,1784.0,3630.31,26.33
El Salvador,Soybeans,25000,1784.0,3630.31,26.33
El Salvador,Sweet potatoes,61250,1784.0,3630.31,26.33
El Salvador,Cassava,160232,1784.0,3475.08,26.05
El Salvador,Maize,21972,1784.0,3475.08,26.05
El Salvador,Plantains and others,119791,1784.0,3475.08,26.05
El Salvador,Potatoes,140000,1784.0,3475.08,26.05
El Salvador,"Rice, paddy",53291,1784.0,3475.08,26.05
El Salvador,Sorghum,14970,1784.0,3475.08,26.05
El Salvador,Soybeans,23333,1784.0,3475.08,26.05
El Salvador,Sweet potatoes,62500,1784.0,3475.08,26.05
El Salvador,Cassava,158831,1784.0,3319.85,25.77
El Salvador,Maize,22572,1784.0,3319.85,25.77
El Salvador,Plantains and others,64137,1784.0,3319.85,25.77
El Salvador,Potatoes,157368,1784.0,3319.85,25.77
El Salvador,"Rice, paddy",51627,1784.0,3319.85,25.77
El Salvador,Sorghum,15242,1784.0,3319.85,25.77
El Salvador,Soybeans,23333,1784.0,3319.85,25.77
El Salvador,Sweet potatoes,62845,1784.0,3319.85,25.77
El Salvador,Cassava,131429,1784.0,3164.62,26.48
El Salvador,Maize,16582,1784.0,3164.62,26.48
El Salvador,Plantains and others,126495,1784.0,3164.62,26.48
El Salvador,Potatoes,139286,1784.0,3164.62,26.48
El Salvador,"Rice, paddy",44419,1784.0,3164.62,26.48
El Salvador,Sorghum,16050,1784.0,3164.62,26.48
El Salvador,Soybeans,24444,1784.0,3164.62,26.48
El Salvador,Sweet potatoes,62976,1784.0,3164.62,26.48
El Salvador,Cassava,131429,1784.0,3009.39,26.48
El Salvador,Maize,19062,1784.0,3009.39,26.48
El Salvador,Plantains and others,147857,1784.0,3009.39,26.48
El Salvador,Potatoes,215536,1784.0,3009.39,26.48
El Salvador,"Rice, paddy",49760,1784.0,3009.39,26.48
El Salvador,Sorghum,15421,1784.0,3009.39,26.48
El Salvador,Soybeans,24000,1784.0,3009.39,26.48
El Salvador,Sweet potatoes,64706,1784.0,3009.39,26.48
El Salvador,Cassava,124202,1784.0,2854.16,25.67
El Salvador,Maize,25047,1784.0,2854.16,25.67
El Salvador,Plantains and others,134056,1784.0,2854.16,25.67
El Salvador,Potatoes,210286,1784.0,2854.16,25.67
El Salvador,"Rice, paddy",52531,1784.0,2854.16,25.67
El Salvador,Sorghum,13111,1784.0,2854.16,25.67
El Salvador,Soybeans,24000,1784.0,2854.16,25.67
El Salvador,Sweet potatoes,63112,1784.0,2854.16,25.67
El Salvador,Cassava,123479,1784.0,2698.93,25.78
El Salvador,Maize,22475,1784.0,2698.93,25.78
El Salvador,Plantains and others,312986,1784.0,2698.93,25.78
El Salvador,Potatoes,231200,1784.0,2698.93,25.78
El Salvador,"Rice, paddy",57884,1784.0,2698.93,25.78
El Salvador,Sorghum,15855,1784.0,2698.93,25.78
El Salvador,Soybeans,22727,1784.0,2698.93,25.78
El Salvador,Sweet potatoes,63105,1784.0,2698.93,25.78
El Salvador,Cassava,124794,1784.0,2543.7,25.92
El Salvador,Maize,19431,1784.0,2543.7,25.92
El Salvador,Plantains and others,311689,1784.0,2543.7,25.92
El Salvador,Potatoes,229878,1784.0,2543.7,25.92
El Salvador,"Rice, paddy",60284,1784.0,2543.7,25.92
El Salvador,Sorghum,15445,1784.0,2543.7,25.92
El Salvador,Soybeans,22241,1784.0,2543.7,25.92
El Salvador,Sweet potatoes,62931,1784.0,2543.7,25.92
El Salvador,Cassava,128120,1784.0,2388.47,26.12
El Salvador,Maize,26041,1784.0,2388.47,26.12
El Salvador,Plantains and others,311690,1784.0,2388.47,26.12
El Salvador,Potatoes,236013,1784.0,2388.47,26.12
El Salvador,"Rice, paddy",59384,1784.0,2388.47,26.12
El Salvador,Sorghum,18428,1784.0,2388.47,26.12
El Salvador,Soybeans,21732,1784.0,2388.47,26.12
El Salvador,Sweet potatoes,62852,1784.0,2388.47,26.12
El Salvador,Cassava,100819,1784.0,2078.01,26.2
El Salvador,Maize,27641,1784.0,2078.01,26.2
El Salvador,Plantains and others,312202,1784.0,2078.01,26.2
El Salvador,Potatoes,288786,1784.0,2078.01,26.2
El Salvador,"Rice, paddy",66430,1784.0,2078.01,26.2
El Salvador,Sorghum,15999,1784.0,2078.01,26.2
El Salvador,Soybeans,20409,1784.0,2078.01,26.2
El Salvador,Sweet potatoes,62585,1784.0,2078.01,26.2
El Salvador,Cassava,125043,1784.0,1922.78,26.07
El Salvador,Maize,29434,1784.0,1922.78,26.07
El Salvador,Plantains and others,312125,1784.0,1922.78,26.07
El Salvador,Potatoes,221220,1784.0,1922.78,26.07
El Salvador,"Rice, paddy",72118,1784.0,1922.78,26.07
El Salvador,Sorghum,15859,1784.0,1922.78,26.07
El Salvador,Soybeans,20768,1784.0,1922.78,26.07
El Salvador,Sweet potatoes,62409,1784.0,1922.78,26.07
El Salvador,Cassava,125016,1784.0,2265.72,26.14
El Salvador,Maize,30794,1784.0,2265.72,26.14
El Salvador,Plantains and others,311678,1784.0,2265.72,26.14
El Salvador,Potatoes,220517,1784.0,2265.72,26.14
El Salvador,"Rice, paddy",73941,1784.0,2265.72,26.14
El Salvador,Sorghum,18397,1784.0,2265.72,26.14
El Salvador,Soybeans,20383,1784.0,2265.72,26.14
El Salvador,Sweet potatoes,62251,1784.0,2265.72,26.14
El Salvador,Cassava,128870,1784.0,1940.78,26.02
El Salvador,Maize,29107,1784.0,1940.78,26.02
El Salvador,Plantains and others,311711,1784.0,1940.78,26.02
El Salvador,Potatoes,218481,1784.0,1940.78,26.02
El Salvador,"Rice, paddy",74651,1784.0,1940.78,26.02
El Salvador,Sorghum,15307,1784.0,1940.78,26.02
El Salvador,Soybeans,19348,1784.0,1940.78,26.02
El Salvador,Sweet potatoes,63889,1784.0,1940.78,26.02
El Salvador,Cassava,128900,1784.0,3899.48,25.71
El Salvador,Maize,33895,1784.0,3899.48,25.71
El Salvador,Plantains and others,311771,1784.0,3899.48,25.71
El Salvador,Potatoes,218555,1784.0,3899.48,25.71
El Salvador,"Rice, paddy",79373,1784.0,3899.48,25.71
El Salvador,Sorghum,13899,1784.0,3899.48,25.71
El Salvador,Soybeans,19279,1784.0,3899.48,25.71
El Salvador,Sweet potatoes,61614,1784.0,3899.48,25.71
El Salvador,Cassava,125022,1784.0,3333.88,26.21
El Salvador,Maize,30041,1784.0,3333.88,26.21
El Salvador,Plantains and others,312073,1784.0,3333.88,26.21
El Salvador,Potatoes,252417,1784.0,3333.88,26.21
El Salvador,"Rice, paddy",69016,1784.0,3333.88,26.21
El Salvador,Sorghum,17133,1784.0,3333.88,26.21
El Salvador,Soybeans,19172,1784.0,3333.88,26.21
El Salvador,Sweet potatoes,61191,1784.0,3333.88,26.21
El Salvador,Cassava,124843,1784.0,3598.59,25.96
El Salvador,Maize,30253,1784.0,3598.59,25.96
El Salvador,Plantains and others,221778,1784.0,3598.59,25.96
El Salvador,Potatoes,252796,1784.0,3598.59,25.96
El Salvador,"Rice, paddy",70136,1784.0,3598.59,25.96
El Salvador,Sorghum,17201,1784.0,3598.59,25.96
El Salvador,Soybeans,18000,1784.0,3598.59,25.96
El Salvador,Sweet potatoes,60767,1784.0,3598.59,25.96
El Salvador,Cassava,145719,1784.0,3231.13,25.95
El Salvador,Maize,28181,1784.0,3231.13,25.95
El Salvador,Plantains and others,111171,1784.0,3231.13,25.95
El Salvador,Potatoes,196316,1784.0,3231.13,25.95
El Salvador,"Rice, paddy",54783,1784.0,3231.13,25.95
El Salvador,Sorghum,14534,1784.0,3231.13,25.95
El Salvador,Soybeans,19222,1784.0,3231.13,25.95
El Salvador,Sweet potatoes,60343,1784.0,3231.13,25.95
El Salvador,Cassava,115775,1784.0,2595.16,26.04
El Salvador,Maize,32580,1784.0,2595.16,26.04
El Salvador,Plantains and others,143831,1784.0,2595.16,26.04
El Salvador,Potatoes,295706,1784.0,2595.16,26.04
El Salvador,"Rice, paddy",63968,1784.0,2595.16,26.04
El Salvador,Sorghum,13204,1784.0,2595.16,26.04
El Salvador,Soybeans,19231,1784.0,2595.16,26.04
El Salvador,Sweet potatoes,58333,1784.0,2595.16,26.04
El Salvador,Cassava,154928,1784.0,6005.08,26.36
El Salvador,Maize,29461,1784.0,6005.08,26.36
El Salvador,Plantains and others,153680,1784.0,6005.08,26.36
El Salvador,Potatoes,426047,1784.0,6005.08,26.36
El Salvador,"Rice, paddy",61615,1784.0,6005.08,26.36
El Salvador,Sorghum,16633,1784.0,6005.08,26.36
El Salvador,Soybeans,19231,1784.0,6005.08,26.36
El Salvador,Sweet potatoes,58333,1784.0,6005.08,26.36
Eritrea,Maize,2308,383.0,4.44,24.09
Eritrea,Potatoes,82000,383.0,4.44,24.09
Eritrea,Sorghum,3197,383.0,4.44,24.09
Eritrea,Wheat,2038,383.0,4.44,24.09
Eritrea,Maize,7689,383.0,4.44,24.13
Eritrea,Potatoes,80659,383.0,4.44,24.13
Eritrea,Sorghum,9028,383.0,4.44,24.13
Eritrea,Wheat,7449,383.0,4.44,24.13
Eritrea,Maize,3366,383.0,4.44,24.37
Eritrea,Potatoes,79816,383.0,4.44,24.37
Eritrea,Sorghum,4820,383.0,4.44,24.37
Eritrea,Wheat,5124,383.0,4.44,24.37
Eritrea,Maize,3974,383.0,4.44,24.36
Eritrea,Potatoes,79592,383.0,4.44,24.36
Eritrea,Sorghum,2463,383.0,4.44,24.36
Eritrea,Wheat,3665,383.0,4.44,24.36
Eritrea,Maize,2495,383.0,30.92,24.32
Eritrea,Potatoes,80769,383.0,30.92,24.32
Eritrea,Sorghum,2850,383.0,30.92,24.32
Eritrea,Wheat,3434,383.0,30.92,24.32
Eritrea,Maize,7532,383.0,19.61,24.78
Eritrea,Potatoes,83333,383.0,19.61,24.78
Eritrea,Sorghum,11420,383.0,19.61,24.78
Eritrea,Wheat,9552,383.0,19.61,24.78
Eritrea,Maize,7920,383.0,22.28,24.68
Eritrea,Potatoes,80000,383.0,22.28,24.68
Eritrea,Sorghum,8766,383.0,22.28,24.68
Eritrea,Wheat,7700,383.0,22.28,24.68
Eritrea,Maize,2358,383.0,24.96,24.76
Eritrea,Potatoes,70012,383.0,24.96,24.76
Eritrea,Sorghum,4118,383.0,24.96,24.76
Eritrea,Wheat,5943,383.0,24.96,24.76
Eritrea,Maize,7851,383.0,27.63,24.61
Eritrea,Potatoes,58050,383.0,27.63,24.61
Eritrea,Sorghum,4750,383.0,27.63,24.61
Eritrea,Wheat,11658,383.0,27.63,24.61
Eritrea,Maize,2076,383.0,27.63,24.86
Eritrea,Potatoes,61120,383.0,27.63,24.86
Eritrea,Sorghum,1562,383.0,27.63,24.86
Eritrea,Wheat,1706,383.0,27.63,24.86
Eritrea,Maize,2409,383.0,27.63,24.79
Eritrea,Potatoes,64000,383.0,27.63,24.79
Eritrea,Sorghum,2680,383.0,27.63,24.79
Eritrea,Wheat,2980,383.0,27.63,24.79
Eritrea,Maize,4906,383.0,27.63,24.85
Eritrea,Potatoes,79311,383.0,27.63,24.85
Eritrea,Sorghum,7907,383.0,27.63,24.85
Eritrea,Wheat,11565,383.0,27.63,24.85
Eritrea,Maize,9755,383.0,27.63,24.7
Eritrea,Potatoes,78493,383.0,27.63,24.7
Eritrea,Sorghum,7928,383.0,27.63,24.7
Eritrea,Wheat,11604,383.0,27.63,24.7
Eritrea,Maize,8321,383.0,27.63,24.7
Eritrea,Potatoes,24508,383.0,27.63,24.7
Eritrea,Sorghum,10693,383.0,27.63,24.7
Eritrea,Wheat,8395,383.0,27.63,24.7
Eritrea,Maize,2123,383.0,27.63,24.79
Eritrea,Potatoes,8406,383.0,27.63,24.79
Eritrea,Sorghum,2727,383.0,27.63,24.79
Eritrea,Wheat,3307,383.0,27.63,24.79
Eritrea,Maize,8689,383.0,27.63,25.3
Eritrea,Potatoes,12000,383.0,27.63,25.3
Eritrea,Sorghum,2358,383.0,27.63,25.3
Eritrea,Wheat,10706,383.0,27.63,25.3
Eritrea,Maize,9000,383.0,27.63,25.22
Eritrea,Potatoes,15729,383.0,27.63,25.22
Eritrea,Sorghum,1320,383.0,27.63,25.22
Eritrea,Wheat,11786,383.0,27.63,25.22
Eritrea,Maize,9524,383.0,27.63,24.78
Eritrea,Potatoes,18180,383.0,27.63,24.78
Eritrea,Sorghum,1124,383.0,27.63,24.78
Eritrea,Wheat,11154,383.0,27.63,24.78
Eritrea,Maize,10476,383.0,27.63,25.16
Eritrea,Potatoes,14209,383.0,27.63,25.16
Eritrea,Sorghum,1269,383.0,27.63,25.16
Eritrea,Wheat,12692,383.0,27.63,25.16
Eritrea,Maize,10000,383.0,27.63,25.87
Eritrea,Potatoes,12819,383.0,27.63,25.87
Eritrea,Sorghum,1200,383.0,27.63,25.87
Eritrea,Wheat,12000,383.0,27.63,25.87
Estonia,Potatoes,144514,626.0,469.0,6.51
Estonia,Wheat,20562,626.0,469.0,6.51
Estonia,Potatoes,126432,626.0,170.0,5.26
Estonia,Wheat,20994,626.0,170.0,5.26
Estonia,Potatoes,140959,626.0,176.0,5.35
Estonia,Wheat,16686,626.0,176.0,5.35
Estonia,Potatoes,145590,626.0,154.0,6.23
Estonia,Wheat,19974,626.0,154.0,6.23
Estonia,Potatoes,141758,626.0,133.0,4.63
Estonia,Wheat,22046,626.0,133.0,4.63
Estonia,Potatoes,124153,626.0,200.0,5.95
Estonia,Wheat,21850,626.0,200.0,5.95
Estonia,Potatoes,97147,626.0,195.0,5.5
Estonia,Wheat,17666,626.0,195.0,5.5
Estonia,Potatoes,129807,626.0,187.0,6.55
Estonia,Wheat,13377,626.0,187.0,6.55
Estonia,Potatoes,152654,626.0,315.0,7.12
Estonia,Wheat,21285,626.0,315.0,7.12
Estonia,Potatoes,155249,626.0,329.0,6.08
Estonia,Wheat,22302,626.0,329.0,6.08
Estonia,Potatoes,131599,626.0,331.0,6.34
Estonia,Wheat,23025,626.0,331.0,6.34
Estonia,Potatoes,103416,626.0,351.0,6.03
Estonia,Wheat,25083,626.0,351.0,6.03
Estonia,Potatoes,150277,626.0,386.0,6.04
Estonia,Wheat,30818,626.0,386.0,6.04
Estonia,Potatoes,132608,626.0,452.0,6.7
Estonia,Wheat,24173,626.0,452.0,6.7
Estonia,Potatoes,171977,626.0,460.0,6.97
Estonia,Wheat,34746,626.0,460.0,6.97
Estonia,Potatoes,142273,626.0,551.0,7.39
Estonia,Wheat,31831,626.0,551.0,7.39
Estonia,Potatoes,152752,626.0,402.0,6.14
Estonia,Wheat,30146,626.0,402.0,6.14
Estonia,Potatoes,174562,626.0,514.0,5.06
Estonia,Wheat,27440,626.0,514.0,5.06
Estonia,Potatoes,178361,626.0,460.0,6.98
Estonia,Wheat,28065,626.0,460.0,6.98
Estonia,Potatoes,182175,626.0,553.0,5.57
Estonia,Wheat,38994,626.0,553.0,5.57
Estonia,Potatoes,193558,626.0,567.0,7.28
Estonia,Wheat,32754,626.0,567.0,7.28
Finland,Potatoes,214976,536.0,2001.0,6.07
Finland,Wheat,34847,536.0,2001.0,6.07
Finland,Potatoes,185663,536.0,1738.0,5.62
Finland,Wheat,36391,536.0,1738.0,5.62
Finland,Potatoes,192894,536.0,1372.0,5.8
Finland,Wheat,24152,536.0,1372.0,5.8
Finland,Potatoes,213516,536.0,1200.0,4.74
Finland,Wheat,36212,536.0,1200.0,4.74
Finland,Potatoes,198795,536.0,1247.0,4.66
Finland,Wheat,37953,536.0,1247.0,4.66
Finland,Potatoes,221053,536.0,1041.0,5.63
Finland,Wheat,37686,536.0,1041.0,5.63
Finland,Potatoes,220029,536.0,909.0,4.2
Finland,Wheat,40827,536.0,909.0,4.2
Finland,Potatoes,227139,536.0,999.0,5.36
Finland,Wheat,37188,536.0,999.0,5.36
Finland,Potatoes,180091,536.0,1164.0,4.71
Finland,Wheat,28929,536.0,1164.0,4.71
Finland,Potatoes,244923,536.0,1139.0,5.7
Finland,Wheat,21589,536.0,1139.0,5.7
Finland,Potatoes,243851,536.0,1147.48,6.57
Finland,Wheat,36007,536.0,1147.48,6.57
Finland,Potatoes,244267,536.0,1423.27,5.35
Finland,Wheat,33811,536.0,1423.27,5.35
Finland,Potatoes,261779,536.0,1620.36,5.54
Finland,Wheat,32585,536.0,1620.36,5.54
Finland,Potatoes,226886,536.0,1489.12,5.4
Finland,Wheat,34738,536.0,1489.12,5.4
Finland,Potatoes,256990,536.0,1431.04,5.8
Finland,Wheat,37304,536.0,1431.04,5.8
Finland,Potatoes,205607,536.0,1645.3,5.91
Finland,Wheat,35575,536.0,1645.3,5.91
Finland,Potatoes,256996,536.0,1479.45,6.23
Finland,Wheat,39329,536.0,1479.45,6.23
Finland,Potatoes,261221,536.0,1621.86,6.77
Finland,Wheat,36408,536.0,1621.86,6.77
Finland,Potatoes,286098,536.0,1693.8,5.49
Finland,Wheat,41027,536.0,1693.8,5.49
Finland,Potatoes,261548,536.0,1746.71,4.36
Finland,Wheat,34299,536.0,1746.71,4.36
Finland,Potatoes,275943,536.0,1707.54,6.38
Finland,Wheat,38469,536.0,1707.54,6.38
Finland,Potatoes,236522,536.0,1545.25,5.12
Finland,Wheat,39028,536.0,1545.25,5.12
Finland,Potatoes,281312,536.0,1475.39,6.17
Finland,Wheat,38215,536.0,1475.39,6.17
France,Maize,60186,867.0,97701.0,11.96
France,Potatoes,290790,867.0,97701.0,11.96
France,"Rice, paddy",59461,867.0,97701.0,11.96
France,Sorghum,41296,867.0,97701.0,11.96
France,Soybeans,20940,867.0,97701.0,11.96
France,Wheat,64787,867.0,97701.0,11.96
France,Maize,72866,867.0,103434.0,10.6
France,Potatoes,321625,867.0,103434.0,10.6
France,"Rice, paddy",53273,867.0,103434.0,10.6
France,Sorghum,54849,867.0,103434.0,10.6
France,Soybeans,24308,867.0,103434.0,10.6
France,Wheat,66764,867.0,103434.0,10.6
France,Maize,79812,867.0,85249.0,11.15
France,Potatoes,365434,867.0,85249.0,11.15
France,"Rice, paddy",52448,867.0,85249.0,11.15
France,Sorghum,56007,867.0,85249.0,11.15
France,Soybeans,17425,867.0,85249.0,11.15
France,Wheat,63992,867.0,85249.0,11.15
France,Maize,80479,867.0,91953.0,10.7
France,Potatoes,360076,867.0,91953.0,10.7
France,"Rice, paddy",49628,867.0,91953.0,10.7
France,Sorghum,61242,867.0,91953.0,10.7
France,Soybeans,24636,867.0,91953.0,10.7
France,Wheat,64739,867.0,91953.0,10.7
France,Maize,77983,867.0,89515.0,11.96
France,Potatoes,335302,867.0,89515.0,11.96
France,"Rice, paddy",45700,867.0,89515.0,11.96
France,Sorghum,55026,867.0,89515.0,11.96
France,Soybeans,25978,867.0,89515.0,11.96
France,Wheat,66685,867.0,89515.0,11.96
France,Maize,77182,867.0,84011.0,11.69
France,Potatoes,347354,867.0,84011.0,11.69
France,"Rice, paddy",48627,867.0,84011.0,11.69
France,Sorghum,55990,867.0,84011.0,11.69
France,Soybeans,25723,867.0,84011.0,11.69
France,Wheat,65079,867.0,84011.0,11.69
France,Maize,83856,867.0,97890.0,10.14
France,Potatoes,361751,867.0,97890.0,10.14
France,"Rice, paddy",52455,867.0,97890.0,10.14
France,Sorghum,62667,867.0,97890.0,10.14
France,Soybeans,26717,867.0,97890.0,10.14
France,Wheat,71361,867.0,97890.0,10.14
France,Maize,90651,867.0,109792.0,11.59
France,Potatoes,397848,867.0,109792.0,11.59
France,"Rice, paddy",58919,867.0,109792.0,11.59
France,Sorghum,66645,867.0,109792.0,11.59
France,Soybeans,27641,867.0,109792.0,11.59
France,Wheat,66288,867.0,109792.0,11.59
France,Maize,84528,867.0,107753.0,11.25
France,Potatoes,373559,867.0,107753.0,11.25
France,"Rice, paddy",58281,867.0,107753.0,11.25
France,Sorghum,55734,867.0,107753.0,11.25
France,Soybeans,25506,867.0,107753.0,11.25
France,Wheat,76063,867.0,107753.0,11.25
France,Maize,89523,867.0,114695.0,11.83
France,Potatoes,397361,867.0,114695.0,11.83
France,"Rice, paddy",60915,867.0,114695.0,11.83
France,Sorghum,62061,867.0,114695.0,11.83
France,Soybeans,26622,867.0,114695.0,11.83
France,Wheat,72395,867.0,114695.0,11.83
France,Maize,90766,867.0,97878.0,11.74
France,Potatoes,395987,867.0,97878.0,11.74
France,"Rice, paddy",58358,867.0,97878.0,11.74
France,Sorghum,62275,867.0,97878.0,11.74
France,Soybeans,25875,867.0,97878.0,11.74
France,Wheat,71175,867.0,97878.0,11.74
France,Maize,85711,867.0,99694.0,11.37
France,Potatoes,374385,867.0,99694.0,11.37
France,"Rice, paddy",53603,867.0,99694.0,11.37
France,Sorghum,58761,867.0,99694.0,11.37
France,Soybeans,25617,867.0,99694.0,11.37
France,Wheat,66169,867.0,99694.0,11.37
France,Maize,89751,867.0,82448.0,11.87
France,Potatoes,423804,867.0,82448.0,11.87
France,"Rice, paddy",56910,867.0,82448.0,11.87
France,Sorghum,64431,867.0,82448.0,11.87
France,Soybeans,27899,867.0,82448.0,11.87
France,Wheat,74455,867.0,82448.0,11.87
France,Maize,89907,867.0,76099.0,11.34
France,Potatoes,454162,867.0,76099.0,11.34
France,"Rice, paddy",57098,867.0,76099.0,11.34
France,Sorghum,53484,867.0,76099.0,11.34
France,Soybeans,25104,867.0,76099.0,11.34
France,Wheat,75788,867.0,76099.0,11.34
France,Maize,82539,867.0,78265.0,11.55
France,Potatoes,422227,867.0,78265.0,11.55
France,"Rice, paddy",57314,867.0,78265.0,11.55
France,Sorghum,51495,867.0,78265.0,11.55
France,Soybeans,24837,867.0,78265.0,11.55
France,Wheat,69887,867.0,78265.0,11.55
France,Maize,85818,867.0,71612.0,11.79
France,Potatoes,401909,867.0,71612.0,11.79
France,"Rice, paddy",54756,867.0,71612.0,11.79
France,Sorghum,55127,867.0,71612.0,11.79
France,Soybeans,27173,867.0,71612.0,11.79
France,Wheat,67414,867.0,71612.0,11.79
France,Maize,94821,867.0,77255.0,11.75
France,Potatoes,453347,867.0,77255.0,11.75
France,"Rice, paddy",46354,867.0,77255.0,11.75
France,Sorghum,58655,867.0,77255.0,11.75
France,Soybeans,25991,867.0,77255.0,11.75
France,Wheat,62542,867.0,77255.0,11.75
France,Maize,91258,867.0,78577.0,11.28
France,Potatoes,435194,867.0,78577.0,11.28
France,"Rice, paddy",57599,867.0,78577.0,11.28
France,Sorghum,62159,867.0,78577.0,11.28
France,Soybeans,28986,867.0,78577.0,11.28
France,Wheat,71018,867.0,78577.0,11.28
France,Maize,88934,867.0,63676.0,11.46
France,Potatoes,437856,867.0,63676.0,11.46
France,"Rice, paddy",57406,867.0,63676.0,11.46
France,Sorghum,53928,867.0,63676.0,11.46
France,Soybeans,25109,867.0,63676.0,11.46
France,Wheat,74478,867.0,63676.0,11.46
France,Maize,88299,867.0,61903.0,10.41
France,Potatoes,421566,867.0,61903.0,10.41
France,"Rice, paddy",50432,867.0,61903.0,10.41
France,Sorghum,55112,867.0,61903.0,10.41
France,Soybeans,27495,867.0,61903.0,10.41
France,Wheat,70405,867.0,61903.0,10.41
France,Maize,99668,867.0,61039.0,12.33
France,Potatoes,468991,867.0,61039.0,12.33
France,"Rice, paddy",56263,867.0,61039.0,12.33
France,Sorghum,64627,867.0,61039.0,12.33
France,Soybeans,29473,867.0,61039.0,12.33
France,Wheat,66563,867.0,61039.0,12.33
France,Maize,90024,867.0,63547.59,11.22
France,Potatoes,413769,867.0,63547.59,11.22
France,"Rice, paddy",55947,867.0,63547.59,11.22
France,Sorghum,56861,867.0,63547.59,11.22
France,Soybeans,27815,867.0,63547.59,11.22
France,Wheat,71512,867.0,63547.59,11.22
France,Maize,81592,867.0,66497.29,11.01
France,Potatoes,431560,867.0,66497.29,11.01
France,"Rice, paddy",39400,867.0,66497.29,11.01
France,Sorghum,54344,867.0,66497.29,11.01
France,Soybeans,25599,867.0,66497.29,11.01
France,Wheat,72656,867.0,66497.29,11.01
Germany,Maize,67762,700.0,31289.0,10.71
Germany,Maize,67762,700.0,31289.0,10.08
Germany,Maize,67762,700.0,31289.0,5.92
